Date,Category,Variable,Units,Year,Value
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2027,3237.6
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2028,3364.5
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2029,3476.4
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2030,3597.2
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2031,3723.9
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2032,3860.9
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Billions of dollars,2033,3997.7
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2020,10.731
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2021,11.885
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2022,11.507
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2023,9.734
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2024,9.402
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2025,9.901
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2026,10.113
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2027,10.254
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2028,10.244
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2029,10.183
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2030,10.142
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2031,10.11
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2032,10.1
2/15/2023 0:00,Income,"Profits, Corporate, With IVA & CCAdj",Percentage of GDP,2033,10.083
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2020,1830.5
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2021,2358.7
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2022,2465.7
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2023,2076.5
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2024,2063
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2025,2298
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2026,2457.2
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2027,2598.7
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2028,2689
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2029,2763.8
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2030,2846.4
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2031,2934.4
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2032,3032.6
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Billions of dollars,2033,3131.3
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2020,8.691
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2021,10.116
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2022,9.699
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2023,7.854
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2024,7.476
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2025,7.938
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2026,8.119
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2027,8.23
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2028,8.187
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2029,8.095
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2030,8.025
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2031,7.967
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2032,7.933
2/15/2023 0:00,Income,"Profits, Corporate, Domestic, With IVA & CCAdj",Percentage of GDP,2033,7.898
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2020,14116.2
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2021,15902.6
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2022,17376.1
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2023,18354.6
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2024,19112.2
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2025,19876.4
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2026,20669.2
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2027,21510.2
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2028,22366.5
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2029,23260.3
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2030,24196.4
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2031,25170
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2032,26200.9
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,Billions of dollars,2033,27245.2
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2020,-1.921
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2021,12.654
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2022,9.265
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2023,5.631
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2024,4.127
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2025,3.998
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2026,3.988
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2027,4.068
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2028,3.98
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2029,3.995
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2030,4.024
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2031,4.023
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2032,4.095
2/15/2023 0:00,Components of GDP (Nominal),Personal Consumption Expenditures,"Percentage change, annual rate",2033,3.985
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2020,3642.9
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2021,4113.5
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2022,4612.8
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2023,4460.3
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2024,4580.8
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2025,4943.4
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2026,5319.4
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2027,5654
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2028,5921.8
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2029,6158.2
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2030,6391
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2031,6616.9
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2032,6829.6
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,Billions of dollars,2033,7045.8
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2020,-4.313
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2021,12.917
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2022,12.137
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2023,-3.304
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2024,2.7
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2025,7.915
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2026,7.606
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2027,6.289
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2028,4.737
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2029,3.991
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2030,3.779
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2031,3.535
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2032,3.214
2/15/2023 0:00,Components of GDP (Nominal),Gross Private Domestic Investment,"Percentage change, annual rate",2033,3.165
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2020,2797.9
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2021,3025
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2022,3340.6
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2023,3495.3
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2024,3602.6
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2025,3799.4
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2026,4020
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2027,4233.3
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2028,4434.8
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2029,4617.4
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2030,4808
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2031,4999.3
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2032,5183.5
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,Billions of dollars,2033,5371.5
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2020,-4.217
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2021,8.116
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2022,10.433
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2023,4.63
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2024,3.069
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2025,5.464
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2026,5.804
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2027,5.307
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2028,4.759
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2029,4.115
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2030,4.129
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2031,3.978
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2032,3.684
2/15/2023 0:00,Components of GDP (Nominal),Nonresidential fixed investment,"Percentage change, annual rate",2033,3.626
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2020,900.8
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2021,1107.6
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2022,1128.3
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2023,943
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2024,953.6
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2025,1063
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2026,1219.8
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2027,1341.8
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2028,1416.6
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2029,1469.6
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2030,1508.5
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2031,1540
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2032,1565.2
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,Billions of dollars,2033,1590.2
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2020,10.772
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2021,22.951
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2022,1.871
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2023,-16.423
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2024,1.129
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2025,11.463
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2026,14.752
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2027,9.999
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2028,5.58
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2029,3.736
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2030,2.65
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2031,2.088
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2032,1.631
2/15/2023 0:00,Components of GDP (Nominal),Residential fixed investment ,"Percentage change, annual rate",2033,1.597
2/15/2023 0:00,Components of GDP (Nominal),Change in private inventories,Billions of dollars,2020,-55.8
2/15/2023 0:00,Components of GDP (Nominal),Change in private inventories,Billions of dollars,2021,-19.1
2/15/2023 0:00,Components of GDP (Nominal),Change in private inventories,Billions of dollars,2022,143.8
2/15/2023 0:00,Components of GDP (Nominal),Change in private inventories,Billions of dollars,2023,22
2/15/2023 0:00,Components of GDP (Nominal),Change in private inventories,Billions of dollars,2024,24.6
